original,article,anchor,link,context
пункта 2 статьи 15,15,z248,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z248"">пункта 2 статьи 15</a>",пункта 2 статьи 15 настоящего Кодекса;
пункта 2 статьи 357,357,z6247,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6247"">пункта 2 статьи 357</a>","пункта 2 статьи 357 настоящего Кодекса, производят исчисление налога на имущество с правом уменьшен"
статьи 592,592,z9836,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9836"">статьи 592</a>","статьи 592 настоящего Кодекса, исчисляют сумму налога путем применения ставок, установленных"
статьи 591,591,z9811,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9811"">статьи 591</a>","статьи 591 настоящего Кодекса, – в случае предоставления объектов обложения в аренду физическим лиц"
статьи 591,591,z9811,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9811"">статьи 591</a>","статьи 591 настоящего Кодекса, – в случае предоставления объектов обложения в аренду физическим лиц"
статьи 596,596,z9895,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9895"">статьи 596</a>","статьи 596 настоящего Кодекса являются плательщиками таких текущих платежей, путем применения соотв"
статьи 596,596,z9895,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9895"">статьи 596</a>","статьи 596 настоящего Кодекса являются плательщиками текущих платежей по налогу на имущество, уплач"
пункта 6 статьи 589,589,z9768,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9768"">пункта 6 статьи 589</a>","пункта 6 статьи 589 настоящего Кодекса, сумма налога исчисляется в случае передачи прав на незареги"
пункта 3 статьи 588,588,z9751,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9751"">пункта 3 статьи 588</a>","пункта 3 статьи 588 настоящего Кодекса, налоговый период определяется с момента передачи объектов н"
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>",статьи 599 настоящего Кодекса;
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>",статьи 599 настоящего Кодекса;
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>",статьи 599 настоящего Кодекса;
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>",статьи 599 настоящего Кодекса.
пункта 2 настоящей статьи,597_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9907"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи не применяются по объектам налогообложения, переданным в пользование или"
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>","статьи 599 настоящего Кодекса, налоговой базой являются:"
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>","статьи 599 настоящего Кодекса, налоговой базой является площадь земельного участка и (или) земельно"
статьи 599,599,z9942,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9942"">статьи 599</a>","статьи 599 настоящего Кодекса, определяется в соответствии с"
статьи 591,591,z9811,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9811"">статьи 591</a>",статьи 591 настоящего Кодекса.
пункта 12 статьи 600,600,z9946,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9946"">пункта 12 статьи 600</a>","пункта 12 статьи 600 настоящего Кодекса, исчисляется в зависимости от стоимости объектов налогообло"
пункта 12 статьи 600,600,z9946,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9946"">пункта 12 статьи 600</a>","пункта 12 статьи 600 настоящего Кодекса, исчисляется по следующей ставке: 2 946 600 тенге + 2 проце"
пункта 2 статьи 597,597,z9905,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z9905"">пункта 2 статьи 597</a>",пункта 2 статьи 597 настоящего Кодекса такие положения:
частью первой,603_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z10042"">частью первой</a>","При этом в целях исчисления налога на имущество физических лиц в случае, предусмотренном частью"
